,0
AK2,0.012998118920838986
ROS1,0.012994191824469432
NRIP1,0.012980320306647952
AMIGO2,0.012961508248232521
NECTIN2,0.012961508248232521
USP1,0.01295656770763857
IL13RA1,0.01295656770763857
HYOU1,0.012951627167044618
C5,0.01293876909344754
ITGA2,0.01293085156044441
ERN1,0.012922934027441282
NFX1,0.012922934027441282
SLC22A12,0.012922934027441282
ITGB7,0.012915016494438155
AP4B1,0.012894240887837949
CFD,0.012870488288828565
ZYX,0.012865547748234611
TUBB2B,0.012857630215231484
MSH5,0.012852689674637532
MMP2,0.012839831601040453
IL6ST,0.012831914068037326
SLC30A10,0.012816079002031067
FSCN1,0.012816079002031067
ARID5B,0.012806197920843164
PCSK9,0.012803220928433988
CCSER2,0.012803220928433988
ARHGAP5,0.012793339847246083
AXIN1,0.012790362854836911
CALD1,0.012790362854836911
ZAP70,0.012790362854836911
MAK,0.012774527788830654
CDC42BPA,0.01275672917463962
DEPDC1,0.012753752182230446
BEST1,0.012745834649227319
IFIT2,0.012704283436026902
PAK4,0.012704283436026902
IL4R,0.01269934289543295
ITGAV,0.01269934289543295
TRIM5,0.012683507829426698
TBRG4,0.01267559029642357
KIF22,0.012654814689823358
SHE,0.012654814689823358
EXT1,0.012649874149229409
CLASP1,0.012637016075632328
EPB41L3,0.012627134994444428
IGSF1,0.012627134994444428
ITGA7,0.012624158002035247
BCAR1,0.012600405403025865
FJX1,0.01259742841061669
ARHGDIA,0.01259742841061669
MAPK12,0.012576652804016483
H1-2,0.012568735271013355
GSDME,0.012568735271013355
HDAC6,0.012566771722828579
USO1,0.012563794730419403
TUBGCP2,0.012558854189825452
PTGIR,0.012543019123819193
MMP8,0.012522243517218989
SHC1,0.012522243517218989
ATRN,0.012517302976625037
OSBP2,0.01250938544362191
SELP,0.012504444903027954
CLIP1,0.012504444903027954
DLG4,0.012501467910618779
INPP4B,0.012496527370024827
GRM8,0.012494563821840055
NCBP1,0.01249355037761565
DDX4,0.012480692304018572
DSC3,0.012475751763424622
SCARB1,0.012472774771015445
RASA2,0.012459916697418366
KIF23,0.012451999164415238
ADD3,0.012451999164415238
CYP4B1,0.012447058623821283
HKDC1,0.012447058623821283
ITGA4,0.012442118083227337
HERC6,0.012439141090818156
EIF2AK1,0.012431223557815028
PAOX,0.012423306024811901
CHGA,0.012423306024811901
SLC1A5,0.012423306024811901
CYP7B1,0.01241836548421795
IL15RA,0.012415388491808774
CAST,0.012402530418211696
BCL6,0.012397589877617745
SLC2A8,0.012394612885208565
LFNG,0.012394612885208565
EPHA5,0.01238276825583589
RABEP1,0.012381754811611485
OPTN,0.012381754811611485
CYP4A22,0.012368896738014407
PIGQ,0.01236097920501128
TCF7,0.012353061672008152
DES,0.012353061672008152
GATA3,0.012351098123823376
TGFB1,0.012345144139005023
MSR1,0.012335263057817118
CLCN2,0.01232734552481399
AKAP7,0.012303592925804609
ITGAM,0.01230162937761983
PAM,0.012298652385210657
MID1,0.012290734852207531
C8A,0.012285794311613576
SAMM50,0.0122828173192044
RHD,0.0122828173192044
PEX14,0.0122828173192044
WRN,0.012272936238016497
CTNND1,0.01226501870501337
ARHGEF7,0.012257101172010242
LPAR6,0.012254124179601065
MLYCD,0.012233348573000857
HDAC2,0.012233348573000857
NLRP3,0.012221503943628177
BRDT,0.012215549958809826
SPOCK2,0.01221257296640065
NBN,0.012199714892803571
SUCLG2,0.012191797359800444
CYP26B1,0.012178939286203361
CAPN9,0.012178939286203361
MIGA2,0.012175962293794187
NUP58,0.012175962293794187
NR1D2,0.012171021753200234
DHX58,0.012171021753200234
KIF5C,0.012166081212606282
XPO1,0.012158163679603155
HMGCR,0.012150246146600027
GAD1,0.01213738807300295
CENPF,0.01213048398422422
PMEPA1,0.012129470539999822
ATP1A3,0.012119589458811919
MVP,0.01211661246640274
MTF2,0.012100777400396483
CASQ2,0.012100777400396483
FUT4,0.012092859867393358
SYK,0.012087919326799406
MEF2A,0.012080001793796279
MSC,0.012072084260793148
SLC16A6,0.012059226187196069
MYOF,0.012057262639011298
CRLF1,0.012051308654192941
F7,0.012038450580595862
SGCE,0.012030533047592735
PKM,0.012030533047592735
NTM,0.012025592506998783
SFRP4,0.012017674973995652
PGM1,0.012009757440992527
PAN2,0.012004816900398575
ALDH3B1,0.0120018399079894
STIL,0.011984041293798368
MEP1A,0.011984041293798368
CLCN3,0.011976123760795241
ACSL1,0.011968206227792114
PNN,0.011968206227792114
TLE4,0.011963265687198158
AKAP10,0.011960288694788983
MMP16,0.01195040761360108
NELFCD,0.011939513088188776
ACOX1,0.01191873748158857
ABCB11,0.011908856400400663
XBP1,0.011902902415582313
TH,0.011897961874988362
PPM1D,0.011897961874988362
ECM1,0.011897961874988362
FOSB,0.011890044341985234
MYBL2,0.011885103801391282
HSP90AB1,0.011885103801391282
PLPPR4,0.01188016326079733
HTR5A,0.011872245727794203
AKT3,0.011848493128784818
ZNFX1,0.011846529580600042
CKAP5,0.011838612047596914
HSPA2,0.011835635055187739
LSR,0.011827717522184611
RRM1,0.011819799989181484
SYBU,0.011814859448587532
AGGF1,0.011806941915584405
GAPVD1,0.01180200137499045
DDX21,0.011799024382581274
CTCF,0.01178914330139337
ADH1C,0.01178318931657502
MARCHF8,0.01178318931657502
MACROH2A2,0.01178318931657502
TRIM26,0.011778248775981067
LIG1,0.011773308235387116
DRC1,0.011765390702383988
XDH,0.011763427154199209
KLK10,0.01174955563637773
PCBP1,0.01174955563637773
ACVR1B,0.01174461509578378
DPYD,0.011742651547599008
IDS,0.011736697562780653
ARHGEF3,0.011736697562780653
NOL8,0.011703063882583367
THEG,0.011695146349580236
ACTL7B,0.011695146349580236
PDIA5,0.011687228816577109
OAS3,0.011682288275983157
RRP8,0.011658535676973775
EXOC2,0.011653595136379823
EEF2,0.011653595136379823
BAZ2A,0.011648654595785873
CSF2RB,0.011648654595785873
B3GAT1,0.011645677603376696
CUL4A,0.011645677603376696
CEP57,0.011637760070373565
BCAR3,0.011624901996776486
SCARF1,0.011624901996776486
OXTR,0.01161698446377336
LDLR,0.011612043923179409
AGL,0.011607103382585457
CHRM4,0.011596208857173152
IL4I1,0.011596208857173152
LMNA,0.011596208857173152
POLA1,0.011591268316579202
TRIB1,0.011588291324170021
MAPRE3,0.011588291324170021
PRKCA,0.011583350783576071
ABLIM1,0.011583350783576071
HSPA1L,0.011570492709978992
RPA1,0.011567515717569817
IMMT,0.011554657643972737
CRTAM,0.01154674011096961
CCNF,0.011533882037372527
ESR2,0.011533882037372527
OLFM1,0.011533882037372527
WWC1,0.011528941496778577
THNSL2,0.0115259645043694
MAP3K7,0.0115259645043694
LRRC8C,0.011513106430772321
CBR3,0.011510129438363145
AKT1,0.011505188897769195
WIPI1,0.011497271364766068
TLR1,0.011492330824172116
APLP2,0.011484413291168987
ONECUT1,0.011484413291168987
EWSR1,0.011484413291168987
CTSC,0.011476495758165856
INHA,0.011476495758165856
MAF,0.011468578225162732
AIFM3,0.011463637684568779
ENPP2,0.011458697143974825
PTGER3,0.011455720151565651
SLC35B2,0.011455720151565651
SEC14L1,0.011442862077968572
IRAK1,0.011434944544965445
GALC,0.011434944544965445
SULT2B1,0.011427027011962314
TNFAIP3,0.011422086471368362
PCSK2,0.011409228397771283
NUFIP1,0.011406251405362108
RAB3GAP1,0.011401310864768156
HGF,0.011396370324174204
WLS,0.011393393331765029
GC,0.011393393331765029
MARCHF1,0.011390416339355853
PRSS2,0.011390416339355853
TUBGCP5,0.01138053525816795
GRID2,0.01137857170998317
ANPEP,0.011375594717573996
APOC1,0.011348865126155436
CBLB,0.01134690157797066
MTMR10,0.011343924585561486
LAMB3,0.01133404350437358
GYS1,0.011331066511964407
EXT2,0.01132314897896128
GCK,0.01132314897896128
TLK1,0.01132314897896128
ADAM9,0.01132314897896128
PXN,0.011294455839357943
CCT6B,0.011294455839357943
APOA4,0.011294455839357943
HEY2,0.011294455839357943
PDCD1,0.011286538306354815
RFC3,0.011286538306354815
CNOT4,0.011281597765760864
GINS1,0.011278620773351688
GFRA1,0.011260822159160654
PLAT,0.011252904626157526
CAPN2,0.011252904626157526
TNIP2,0.011244987093154399
DMTN,0.011244987093154399
SLC6A12,0.01123212901955732
TROAP,0.01123212901955732
RSL1D1,0.011224211486554194
SORBS3,0.011224211486554194
OSGIN1,0.011224211486554194
KIF15,0.011219270945960242
PTPRC,0.011217307397775465
SIDT2,0.011190577806356905
RPS6KA1,0.011190577806356905
EXOC4,0.011177719732759826
SLC25A6,0.01117474274035065
PTGIS,0.011161884666753571
PRKCD,0.011161884666753571
ICA1,0.011161884666753571
PHEX,0.011149026593156489
CXXC1,0.011141109060153361
SUPT5H,0.011136168519559411
BASP1,0.011125273994147106
CHST12,0.011112415920550029
MYCN,0.011112415920550029
CPT2,0.011104498387546898
SAP30,0.01109658085454377
KIF18B,0.011091640313949817
IFI44L,0.011091640313949817
CYP11B2,0.011086699773355867
NFIB,0.01108372278094669
LAP3,0.01108372278094669
PRKCH,0.011070864707349613
PODXL,0.011070864707349613
TFB2M,0.011055029641343356
BCAN,0.011053066093158578
GPRC5B,0.011050089100749403
PTPRE,0.011050089100749403
IL7R,0.011045148560155451
FOXA2,0.011042171567746275
EHD1,0.011042171567746275
TGFBR3,0.011037231027152324
ANXA13,0.011034254034743148
ITPK1,0.011034254034743148
NFKB2,0.011029313494149196
NRP2,0.011024372953555246
CYP2J2,0.011013478428142941
CPB2,0.011013478428142941
STAT1,0.01100853788754899
GM2A,0.011005560895139812
MFSD6,0.011000620354545862
SP110,0.011000620354545862
CNTROB,0.011000620354545862
EFHC1,0.011000620354545862
IRAG2,0.010997643362136685
TYR,0.010995679813951907
SRC,0.010992702821542731
CASP7,0.010984785288539606
SPHK1,0.010984785288539606
MYH1,0.010983835184579231
SLC22A4,0.010971927214942525
PFKFB3,0.010971927214942525
MYBPH,0.010971927214942525
LTF,0.010966986674348575
ECD,0.010964009681939398
PRMT2,0.010964009681939398
DMP1,0.01095115160834232
PLA2G7,0.01095115160834232
EPB41,0.01093037600174211
NR3C2,0.010925435461148159
HPN,0.010922458468738981
OAS2,0.010917517928145031
CYLD,0.010917517928145031
CCT4,0.010914540935735855
NFE2L1,0.010909600395141904
EGR2,0.010909600395141904
SRP14,0.010906623402732728
SHMT2,0.010901682862138776
KRT5,0.010896742321544825
PEX1,0.010896742321544825
NPTX2,0.010888824788541694
GLRX2,0.01088584779613252
CXCL12,0.01088584779613252
ENO3,0.010872989722535439
SCG2,0.010868049181941487
EPHX1,0.01086013164893836
WNT5A,0.010852214115935233
PROP1,0.010852214115935233
SQSTM1,0.010852214115935233
ENPP1,0.01084727357534128
KAT2B,0.01084727357534128
SLC2A5,0.010831438509335024
HADHA,0.010831438509335024
SMC3,0.010826497968741073
ITGB3,0.010826497968741073
CD82,0.010823520976331897
B4GALNT2,0.010818580435737945
SLC27A5,0.010818580435737945
DNAJC1,0.010810662902734816
MTHFD1,0.010797804829137739
PCK1,0.01078494675554066
MAP3K8,0.01078196976313148
EIF3J,0.010774052230128355
ARHGAP10,0.010769111689534401
VPS37D,0.010724583483924811
C2,0.01071964294333086
NT5E,0.01071964294333086
ST3GAL6,0.010711725410327732
TDO2,0.010711725410327732
RORA,0.010711725410327732
IFT88,0.010698867336730651
CRAT,0.010698867336730651
CUL1,0.010693926796136701
ATP6V0A1,0.010678091730130446
NPTXR,0.010670174197127315
FUCA1,0.01066225666412419
EGLN2,0.01066225666412419
BRF2,0.01065433913112106
CHRNG,0.010649398590527109
WWTR1,0.010641481057523982
STX5,0.010641481057523982
ITGB1,0.01063654051693003
SLC6A9,0.01063654051693003
PAX4,0.01063654051693003
CFI,0.01063654051693003
GCDH,0.010620705450923772
TFPI2,0.010599929844323565
SLCO2A1,0.010594989303729613
CELF2,0.010579154237723359
ALDH2,0.010579154237723359
SIDT1,0.010574213697129409
FBXO5,0.010571236704720231
PSPH,0.010571236704720231
TNFRSF18,0.010563319171717102
IL10RA,0.01055837863112315
SPARC,0.010550461098120023
SPDEF,0.010550461098120023
HIRA,0.010545520557526071
ETFB,0.010542543565116896
ACHE,0.010537603024522944
HIF1A,0.010537603024522944
HTRA2,0.010529685491519815
STK25,0.010521767958516687
PDX1,0.010521767958516687
FMO3,0.010503969344325655
CTSB,0.010500992351916481
NPY4R,0.010496051811322528
ETS2,0.0104881342783194
EPB42,0.0104881342783194
GPI,0.0104881342783194
ACO2,0.0104881342783194
TYRO3,0.010475276204722321
FGF13,0.010467358671719194
NMT1,0.010459441138716063
HDAC11,0.010459441138716063
AP3S1,0.010451523605712937
PAX3,0.010425807458518779
AVPR1A,0.010425807458518779
BIRC3,0.01041788992551565
SF3B3,0.0104129493849217
NTF3,0.010397114318915442
SF3A1,0.010397114318915442
ARFGAP3,0.010389196785912314
CPEB3,0.010389196785912314
MGAT1,0.010389196785912314
MATN3,0.010389196785912314
HHEX,0.010381279252909187
VEGFB,0.010381279252909187
SLC25A10,0.010381279252909187
ERAP2,0.010376338712315235
CHPF,0.010376338712315235
ADAM23,0.010371398171721283
CHST3,0.010368421179312108
CGRRF1,0.010360503646308979
TATDN2,0.010355563105715029
VTN,0.010347645572711898
CHAF1A,0.010342705032117946
HDAC1,0.010339728039708772
SPRY4,0.010339728039708772
NUP93,0.010334787499114819
TGFBI,0.010334787499114819
ELL,0.010326869966111693
B3GNT3,0.010326869966111693
PPP1R15B,0.010326869966111693
ALDH8A1,0.010306094359511485
HSD17B4,0.010306094359511485
VLDLR,0.010306094359511485
ABCD1,0.010306094359511485
RTN4RL1,0.010298176826508354
HOXD11,0.01029025929350523
APBB2,0.010285318752911277
TRIB2,0.01027740121990815
ZNF185,0.01027740121990815
HAX1,0.010269483686905022
IL12RB2,0.01026454314631107
CSF1,0.010256625613307943
TRIM25,0.010256625613307943
TTC39B,0.010256625613307943
SLC16A3,0.010248708080304814
RPN1,0.010248708080304814
PDLIM7,0.010248708080304814
SOD3,0.010240790547301686
DAPK2,0.010227932473704605
EFEMP1,0.010215074400107526
SLC38A3,0.01021209740769835
ADGRG1,0.01021209740769835
GLCE,0.010207156867104399
SMC2,0.010202216326510447
LTA,0.01019923933410127
CYP51A1,0.01019923933410127
SMAD2,0.01019429879350732
AMBN,0.01019429879350732
MVK,0.010178463727501065
WWP1,0.010173523186907112
DCP1A,0.010157688120900857
STX16,0.010157688120900857
ITGAL,0.01015572457271608
JUP,0.010152747580306905
FEN1,0.01014977058789773
ECH1,0.01014977058789773
IL2RB,0.010144830047303778
SDC3,0.010136912514300645
SERPINH1,0.010136912514300645
LIFR,0.010134948966115873
CTBP1,0.010128994981297521
DCTN1,0.010119113900109618
DPEP3,0.01011613690770044
CSTF3,0.01011613690770044
AVL9,0.01011613690770044
MRPS30,0.01011613690770044
JUN,0.010108219374697313
P2RX4,0.010108219374697313
SH2B3,0.010108219374697313
C1QA,0.010108219374697313
PRKCB,0.010106255826512537
PRSS36,0.010103278834103361
IRF2,0.010095361301100234
ABCG8,0.010090420760506282
TNFRSF1B,0.010087443768097105
GPR19,0.010087443768097105
TSSK2,0.010087443768097105
CD276,0.010087443768097105
TACC3,0.010082503227503151
TFCP2L1,0.010074585694500024
SDHA,0.010061727620902945
RBM38,0.01005875062849377
NCL,0.010053810087899817
GYS2,0.010048869547305867
KIF4A,0.010028093940705658
CALCR,0.01002017640770253
SLC1A4,0.010017199415293356
USP14,0.010017199415293356
IL1RL2,0.010012258874699403
DHX16,0.010012258874699403
TAF6,0.010004341341696275
APOBEC3G,0.009996423808693148
CD1D,0.009983565735096069
CLPB,0.009983565735096069
ITGB8,0.009970707661498986
GPC3,0.009962790128495859
PHTF2,0.009962790128495859
RELA,0.009954872595492732
MSH2,0.009942014521895652
POU2F1,0.009934096988892527
CHUK,0.009934096988892527
GCKR,0.009934096988892527
MCCC2,0.009926179455889396
NOTCH2,0.00992225235951985
SYT12,0.009913321382292315
KIF2C,0.009913321382292315
PGS1,0.009905403849289188
NOC4L,0.009905403849289188
TGM2,0.009900463308695238
GUK1,0.00989748631628606
CERCAM,0.00989254577569211
MEIS1,0.009884628242688983
TGM1,0.009879687702095031
EPSTI1,0.009876710709685854
LDLRAP1,0.009876710709685854
PTK2,0.009858912095494821
EDC4,0.009858912095494821
GPER1,0.00983515949648544
PRCP,0.00983515949648544
ECM2,0.00982230142288836
KLHL24,0.00982230142288836
ABCB8,0.00982230142288836
CCN5,0.009819324430479183
TENT5C,0.009819324430479183
TENT5A,0.009819324430479183
PPOX,0.00981438388988523
DLGAP5,0.00980152581628815
HLA-F,0.009785690750281895
F10,0.009780750209687945
CENPM,0.009777773217278768
FERMT2,0.009772832676684818
BRPF3,0.009767892136090866
ALDH6A1,0.009764915143681687
ABCC3,0.009762951595496911
YTHDC1,0.009759974603087735
VAPA,0.00975699761067856
COPZ2,0.00975699761067856
TSC1,0.009747116529490656
FADS2,0.009744139537081479
PPP2R1B,0.009744139537081479
ELF1,0.009731281463484402
CHRNA1,0.009731281463484402
CEBPD,0.009728304471075226
MERTK,0.009726340922890452
SMURF1,0.009723363930481274
PPM1G,0.009715446397478145
ARAF,0.009702588323881064
CMPK2,0.009702588323881064
GPC1,0.009694670790877939
MREG,0.00968675325787481
GAS1,0.00968675325787481
CPB1,0.009681812717280858
SLC27A1,0.009681812717280858
SCNN1A,0.009681812717280858
MFN2,0.009681812717280858
MCM5,0.009681812717280858
CP,0.009676872176686906
GSR,0.00967389518427773
HSD17B14,0.009665977651274603
PRIM1,0.009665977651274603
RASGRP1,0.009661037110680651
CDKAL1,0.009661037110680651
RXRG,0.009640261504080443
ARTN,0.009637284511671266
PTPRR,0.009627403430483364
AKR1C3,0.009624426438074186
ACAT1,0.009624426438074186
SLC16A7,0.009619485897480236
NEDD4L,0.009619485897480236
SNX14,0.009611568364477109
LGMN,0.00960365083147398
CHKA,0.00960365083147398
NR4A2,0.009598710290880027
ESYT1,0.009598710290880027
FCN1,0.0095907927578769
ACTA1,0.0095907927578769
NUP50,0.009574957691870644
NCK2,0.009562099618273565
PTH1R,0.009562099618273565
ICAM1,0.009562099618273565
RIPK1,0.009562099618273565
SCG3,0.009562099618273565
GSG1,0.009554182085270436
DGCR8,0.009549241544676486
ESRP2,0.009541324011673357
VCPIP1,0.009536383471079405
RUVBL2,0.00953340647867023
WRAP73,0.00953340647867023
KPTN,0.00953340647867023
ADD1,0.009520548405073149
BRCA1,0.009510667323885245
ITIH4,0.009507690331476071
DCC,0.009503763235106516
FGF6,0.009491855265469813
ENG,0.009491855265469813
MLPH,0.009471079658869607
ALAS1,0.009471079658869607
PLAG1,0.0094503040522694
FGGY,0.0094503040522694
UGDH,0.009442386519266271
TLX1,0.009434468986263144
OCEL1,0.009434468986263144
DHCR7,0.00942952844566919
LPL,0.00942952844566919
MTARC2,0.009426551453260016
FCMR,0.009426551453260016
UPF1,0.009424587905075239
SLC37A1,0.009421610912666063
FCGR2B,0.009413693379662936
MXD3,0.009405775846659808
ITIH1,0.009403812298475034
RBPJ,0.009400835306065856
ZNF112,0.009395894765471906
NDUFS2,0.009392917773062729
NEK2,0.009392917773062729
CD8A,0.009392917773062729
SDC2,0.009392917773062729
CRIP2,0.0093850002400596
SYNGR2,0.009364224633459393
STS,0.009359284092865442
GLS,0.009351366559862313
ITGA9,0.009346426019268363
CAMK4,0.009346426019268363
KIF3C,0.009338508486265235
ELF3,0.009338508486265235
FOXO4,0.009330590953262104
CSF3R,0.009325650412668153
TPBG,0.009322673420258979
IKBKB,0.009317732879665025
CHST8,0.009317732879665025
SURF1,0.00931475588725585
ARFGAP1,0.00930189781365877
ATP6V1B1,0.009296957273064819
PSMB9,0.009293980280655643
RBM5,0.009289039740061691
LBR,0.009289039740061691
PTPN1,0.009281122207058564
SLC1A1,0.009281122207058564
ACOX3,0.009276181666464609
USP15,0.009276181666464609
GBP6,0.009268264133461481
CDH3,0.009268264133461481
PTBP2,0.009260346600458356
APAF1,0.009255406059864404
C1S,0.009255406059864404
CNP,0.009252429067455228
SYT11,0.009239570993858148
ACSS2,0.009239570993858148
DTNB,0.009239570993858148
SLC30A5,0.009239570993858148
JAM3,0.00923165346085502
LONP2,0.00922671292026107
CLDN5,0.009223735927851893
NF2,0.00921879538725794
NASP,0.00921879538725794
BANK1,0.009213854846663988
NKX2-5,0.009210877854254814
CRLF2,0.009210877854254814
NELFE,0.009210877854254814
ADM,0.009202960321251685
CPN1,0.009198019780657733
MAPK10,0.009198019780657733
NCAPH,0.009198019780657733
TF,0.009193079240063781
ACADSB,0.009190102247654605
TLR2,0.009185161707060654
EI24,0.009182184714651478
CLGN,0.009177244174057526
MTHFR,0.009177244174057526
NCAPH2,0.009169326641054396
SULT1A1,0.009169326641054396
LEFTY2,0.00916140910805127
SPSB1,0.00916140910805127
PHKG1,0.00916140910805127
DCAF10,0.00916140910805127
EFHD1,0.00916140910805127
RASA1,0.009151528026863365
PHKA2,0.009151528026863365
SLC26A2,0.00914855103445419
FOXJ2,0.00914855103445419
SERPINA1,0.00914855103445419
SRD5A1,0.009140633501451063
RAD23A,0.009140633501451063
ATF6,0.009135692960857112
PTPN11,0.009135692960857112
DYRK1A,0.009135692960857112
SLC25A1,0.009132715968447934
PXMP2,0.009132715968447934
TSPAN13,0.009132715968447934
AREG,0.009132715968447934
SLC29A3,0.009127775427853983
CMTR1,0.009127775427853983
SLC11A2,0.009119857894850855
SRSF6,0.009119857894850855
VIPR1,0.009119857894850855
TRAFD1,0.009119857894850855
CYP17A1,0.009119857894850855
CD80,0.009111940361847728
MYH9,0.009100095732475052
KEL,0.009097118740065871
E2F8,0.009094141747656695
ST6GALNAC2,0.00909116475524752
GDNF,0.00909116475524752
NOP56,0.00907830668165044
NCOA4,0.00907830668165044
AMPD3,0.009073366141056489
MTHFD2L,0.009070389148647311
CMPK1,0.009062471615644184
TLR8,0.009060508067459408
LAMP3,0.00905753107505023
EPHX2,0.00905753107505023
AMIGO1,0.009049613542047105
PDE4B,0.009044673001453151
MAP7,0.009044673001453151
EIF2S2,0.009041696009043976
TOMM40,0.009041696009043976
PDGFRB,0.0090397324608592
COPB2,0.009036755468450024
LCP1,0.009036755468450024
GYPA,0.009033778476040848
WASF2,0.009028837935446897
ATP2A2,0.009023897394852945
SPOCK1,0.009015979861849818
MTIF2,0.009015979861849818
CDADC1,0.009000144795843563
BYSL,0.009000144795843563
MOV10,0.00899520425524961
NDC80,0.008987286722246482
SPARCL1,0.008966511115646275
GP2,0.008961570575052324
EPB41L2,0.008961570575052324
ERCC4,0.008953653042049193
IGFBP5,0.008950676049640019
CDKN1A,0.008937817976042938
NR4A1,0.008937817976042938
SH3BP5,0.00892990044303981
LOX,0.00892990044303981
P2RX6,0.00892990044303981
MAFB,0.00892990044303981
MVD,0.00892990044303981
HLA-DOB,0.00892990044303981
THBS1,0.008927936894855035
SSR3,0.008921982910036683
XRCC5,0.008917042369442732
PRIM2,0.008917042369442732
HLA-G,0.008917042369442732
SCAF8,0.00891210182884878
PARN,0.008909124836439603
SHMT1,0.008909124836439603
IMPA2,0.008909124836439603
KLF1,0.008901207303436475
IL1R2,0.008896266762842522
EIF4A2,0.008896266762842522
ASNS,0.008896266762842522
PLOD1,0.008896266762842522
KLHDC8A,0.008888349229839398
NCF4,0.008888349229839398
HSPH1,0.008875491156242315
TRAK2,0.008875491156242315
DNTTIP2,0.008875491156242315
CYP39A1,0.00886757362323919
AOC3,0.008862633082645238
TRIM14,0.008859656090236062
PECR,0.008859656090236062
ABHD4,0.008859656090236062
DLG1,0.00885471554964211
AP1G1,0.00885471554964211
MMP11,0.008846798016638978
SLC16A1,0.008846798016638978
TEKT2,0.008838880483635854
ACOT2,0.008838880483635854
UBAC1,0.008838880483635854
CYP7A1,0.0088339399430419
GPHN,0.0088339399430419
SUPV3L1,0.008826022410038773
KPNB1,0.008826022410038773
USP16,0.008826022410038773
FLT3LG,0.008810187344032518
OLR1,0.008810187344032518
PPP2R2C,0.008805246803438567
ELL2,0.008805246803438567
NET1,0.008797329270435437
AMACR,0.008797329270435437
BIN1,0.008797329270435437
KLKB1,0.008792388729841484
B4GALT4,0.00878941173743231
FGF22,0.008781494204429183
SLC22A1,0.00877655366383523
CHEK2,0.008771613123241278
NDST1,0.008771613123241278
TNNT1,0.008768636130832102
BCL10,0.008768636130832102
PTEN,0.008765722478686948
DNTT,0.008755778057235025
SGMS1,0.008755778057235025
UBA2,0.008755778057235025
PLA2G4A,0.008750837516641073
RIPK2,0.008747860524231894
PAK3,0.008742919983637945
CD4,0.008735002450634813
DYRK3,0.008735002450634813
TRIB3,0.008727084917631689
TAL1,0.008727084917631689
SPRR3,0.008727084917631689
WNT5B,0.008727084917631689
RPL3L,0.008727084917631689
PTPRD,0.008726134813671314
MPG,0.008719167384628558
GPR83,0.008714226844034608
CUL5,0.008714226844034608
TPX2,0.008714226844034608
INHBA,0.008709286303440655
GTF2F1,0.00870630931103148
UPK3B,0.008698391778028353
SRF,0.008698391778028353
NCS1,0.008690474245025224
SERPINB8,0.00868553370443127
PEX5,0.00868553370443127
PDGFA,0.008669698638425016
SPHK2,0.008664758097831064
OAS1,0.008664758097831064
DDX18,0.008664758097831064
CD34,0.008656840564827937
MKNK2,0.008656840564827937
CDC25A,0.008656840564827937
EGR1,0.008643982491230858
FUT8,0.008643982491230858
PTPRM,0.008642018943046084
NOCT,0.00864100549882168
H1-6,0.00864100549882168
COPA,0.008639041950636906
TMPRSS2,0.008636064958227729
KLF4,0.008636064958227729
RAD17,0.008636064958227729
HIBCH,0.008628147425224601
TSPAN7,0.008628147425224601
WDR1,0.00861528935162752
SELL,0.00861528935162752
USP8,0.00861034881103357
PREB,0.008607371818624393
DHCR24,0.008607371818624393
BMPR1A,0.008607371818624393
CD96,0.008602431278030443
HAS2,0.008602431278030443
PIAS3,0.008594513745027316
SOAT2,0.008594513745027316
ECI2,0.008586596212024185
HEXA,0.008586596212024185
GOT1,0.008586596212024185
NEDD9,0.008581655671430237
MSRB2,0.008578678679021057
POLR1D,0.008578678679021057
STAG1,0.008576715130836281
MAPKAP1,0.00856582060542398
KLF10,0.00856582060542398
GZMA,0.00856582060542398
ATL2,0.00856582060542398
DEPTOR,0.00856582060542398
AMMECR1,0.008557903072420851
GNE,0.008545044998823772
KNTC1,0.008543081450638996
DCTN4,0.008537127465820644
CNN2,0.008537127465820644
ADAM15,0.008532186925226693
NDUFV3,0.008529209932817515
SLC23A1,0.008524269392223562
PINK1,0.008524269392223562
ALDH7A1,0.008516351859220436
PRKCE,0.008511411318626483
HTR1B,0.008503493785623355
HSPA4,0.008503493785623355
PPAT,0.008495576252620228
G6PC2,0.008495576252620228
SEC24D,0.008490635712026276
CA6,0.00847480064602002
POLH,0.00847480064602002
KIF2A,0.00847480064602002
TPST2,0.00847480064602002
HNF1A,0.008469860105426068
MCM2,0.008469860105426068
ACAT2,0.008466883113016892
HDGF,0.008466883113016892
BUB1B,0.00846194257242294
ALAS2,0.00846194257242294
NME4,0.008458965580013765
MYBL1,0.008454025039419812
SOWAHC,0.008454025039419812
TMPRSS3,0.008454025039419812
ODF2,0.008449084498825862
PGAM2,0.008446107506416684
DNAJC3,0.008446107506416684
SOS1,0.00843622642522878
ETS1,0.008433249432819607
P2RY2,0.008433249432819607
LLGL2,0.008428308892225655
GPR132,0.008425331899816478
PDHA2,0.008415450818628573
TCP11,0.008412473826219397
NOLC1,0.008412473826219397
RARA,0.008404556293216271
SLC10A3,0.008404556293216271
KIT,0.008402592745031495
SESN1,0.008396638760213142
FDFT1,0.008396638760213142
NTHL1,0.008388721227210015
NPR2,0.008378840146022111
NEK7,0.008375863153612936
TGFB3,0.008375863153612936
RNH1,0.008375863153612936
ARHGDIG,0.008367945620609806
REEP6,0.008367945620609806
KIF20A,0.008363005080015855
MIOX,0.008355087547012727
CTPS1,0.008355087547012727
